"id","CountryName","CountryCode","IndicatorName","IndicatorCode",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
27374,"Malawi","MWI","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",401.874,399.024,396.174,393.699,391.225,388.75,386.275,383.8,379.009,374.218,369.427,364.636,359.846,355.52,351.194,346.868,342.542,338.216,334.636,331.056,327.475,323.895,320.315,320.893,321.471,322.049,322.627,323.205,333.936,344.666,355.397,366.128,376.858,397.196,417.533,437.87,458.207,478.545,491.497,504.45,517.402,530.354,543.307,522.032,500.757,479.482,458.208,436.933,403.293,369.652,336.012,302.372,268.732,258.537,248.342,238.148,"",""
27375,"Malawi","MWI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",448.651,446.245,443.839,441.7,439.561,437.422,435.283,433.144,428.622,424.1,419.578,415.056,410.534,406.911,403.287,399.663,396.04,392.416,391.215,390.015,388.814,387.614,386.413,393.175,399.937,406.699,413.461,420.223,437.204,454.185,471.166,488.147,505.128,524.064,543,561.936,580.871,599.807,607.771,615.736,623.7,631.664,639.628,619.232,598.836,578.44,558.043,537.647,506.588,475.53,444.471,413.412,382.353,372.091,361.829,351.568,"",""
27377,"Malawi","MWI","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",38.335,38.58,38.816,39.043,39.265,39.497,39.756,40.055,40.401,40.795,41.23,41.693,42.169,42.64,43.101,43.548,43.986,44.42,44.853,45.282,45.698,46.095,46.465,46.803,47.109,47.386,47.64,47.88,48.108,48.321,48.51,48.661,48.765,48.819,48.829,48.786,48.68,48.532,48.376,48.26,48.249,48.413,48.796,49.421,50.297,51.428,52.802,54.355,56.007,57.692,59.33,60.852,62.22,63.408,64.395,65.174,"",""
27378,"Malawi","MWI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",37.239,37.444,37.641,37.83,38.017,38.217,38.448,38.721,39.043,39.412,39.822,40.261,40.709,41.151,41.576,41.981,42.369,42.744,43.108,43.454,43.77,44.045,44.271,44.444,44.565,44.638,44.669,44.671,44.657,44.636,44.611,44.582,44.548,44.514,44.488,44.469,44.449,44.439,44.457,44.532,44.71,45.038,45.544,46.239,47.123,48.194,49.44,50.81,52.245,53.691,55.086,56.372,57.524,58.524,59.361,60.038,"",""
27379,"Malawi","MWI","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN",6.94,6.964,6.991,7.023,7.058,7.096,7.137,7.179,7.221,7.262,7.303,7.345,7.389,7.432,7.476,7.517,7.556,7.59,7.618,7.636,7.643,7.637,7.618,7.585,7.538,7.474,7.392,7.291,7.176,7.051,6.922,6.798,6.683,6.582,6.495,6.424,6.364,6.31,6.257,6.203,6.149,6.097,6.049,6.003,5.958,5.903,5.83,5.733,5.611,5.467,5.308,5.146,4.992,4.856,4.74,4.646,"",""
27380,"Malawi","MWI","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",31.62268,31.969,32.31533,32.62557,32.93581,33.24604,33.55628,33.86652,34.5001,35.13368,35.76726,36.40084,37.03442,37.62235,38.21028,38.79822,39.38615,39.97408,40.53351,41.09293,41.65235,42.21177,42.77119,43.02093,43.27066,43.5204,43.77014,44.01988,43.76904,43.51821,43.26737,43.01654,42.7657,41.78395,40.80221,39.82046,38.83871,37.85696,37.20929,36.56163,35.91396,35.26629,34.61863,36.81443,39.01024,41.20604,43.40184,45.59765,48.89875,52.19985,55.50095,58.80205,62.10315,63.23013,64.35712,65.48411,"",""
27381,"Malawi","MWI","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",28.20182,28.47775,28.75368,29.00658,29.25949,29.51239,29.7653,30.01821,30.57679,31.13537,31.69395,32.25253,32.81111,33.29603,33.78095,34.26587,34.75079,35.23571,35.57072,35.90574,36.24075,36.57577,36.91078,36.69878,36.48677,36.27477,36.06276,35.85076,35.12354,34.39632,33.66911,32.94189,32.21467,31.29737,30.38007,29.46278,28.54548,27.62818,27.31659,27.00499,26.6934,26.3818,26.07021,27.98864,29.90708,31.82551,33.74394,35.66238,38.47916,41.29595,44.11273,46.92951,49.7463,50.71478,51.68326,52.65173,"",""
27537,"Malaysia","MYS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",75.4246,74.9308,74.437,72.4122,70.3874,68.3626,66.3378,64.313,61.1334,57.9538,54.7742,51.5946,48.415,46.4518,44.4886,42.5254,40.5622,38.599,36.5098,34.4206,32.3314,30.2422,28.153,26.4068,24.6606,22.9144,21.1682,19.422,19.338,19.254,19.17,19.086,19.002,18.2014,17.4008,16.6002,15.7996,14.999,14.601,14.203,13.805,13.407,13.009,12.9748,12.9406,12.9064,12.8722,12.838,12.8228,12.8076,12.7924,12.7772,12.762,13.0802,13.3984,13.7166,"",""
27538,"Malaysia","MYS","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",263.906,256.916,249.925,244.305,238.685,233.064,227.444,221.824,216.791,211.758,206.725,201.693,196.66,192.164,187.667,183.171,178.674,174.178,170.178,166.178,162.179,158.179,154.179,150.625,147.072,143.518,139.964,136.411,133.259,130.108,126.957,123.805,120.654,117.863,115.072,112.282,109.491,106.7,104.23,101.759,99.288,96.817,94.346,93.265,92.183,91.102,90.02,88.938,88.935,88.931,88.928,88.924,88.921,87.683,86.445,85.207,"",""
27539,"Malaysia","MYS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",286.653,280.701,274.748,271.502,268.256,265.01,261.764,258.518,255.436,252.354,249.272,246.19,243.108,240.19,237.271,234.353,231.435,228.517,225.747,222.978,220.209,217.439,214.67,212.059,209.448,206.837,204.227,201.616,199.133,196.649,194.166,191.683,189.2,186.876,184.552,182.228,179.904,177.581,175.391,173.201,171.011,168.821,166.631,167.156,167.682,168.207,168.732,169.258,168.078,166.898,165.719,164.539,163.36,161.653,159.946,158.239,"",""
27541,"Malaysia","MYS","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",60.322,60.899,61.47,62.034,62.59,63.136,63.669,64.188,64.692,65.18,65.651,66.106,66.547,66.975,67.39,67.793,68.184,68.563,68.931,69.288,69.634,69.971,70.299,70.619,70.93,71.233,71.528,71.815,72.093,72.364,72.627,72.884,73.134,73.379,73.618,73.853,74.084,74.311,74.533,74.749,74.955,75.147,75.324,75.487,75.637,75.783,75.93,76.085,76.253,76.434,76.624,76.82,77.014,77.2,77.376,77.543,"",""
27542,"Malaysia","MYS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",58.669,59.25,59.804,60.328,60.823,61.29,61.731,62.151,62.557,62.95,63.332,63.704,64.065,64.413,64.751,65.077,65.393,65.699,65.995,66.281,66.559,66.828,67.089,67.343,67.59,67.831,68.065,68.294,68.517,68.734,68.947,69.153,69.355,69.551,69.741,69.929,70.115,70.299,70.481,70.659,70.825,70.973,71.098,71.202,71.289,71.37,71.46,71.57,71.707,71.873,72.061,72.264,72.468,72.662,72.842,73.008,"",""
27543,"Malaysia","MYS","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN",6.45,6.42,6.353,6.246,6.1,5.923,5.728,5.529,5.34,5.167,5.014,4.88,4.757,4.64,4.528,4.425,4.331,4.249,4.179,4.12,4.068,4.021,3.974,3.925,3.872,3.816,3.759,3.703,3.65,3.6,3.554,3.51,3.466,3.422,3.372,3.313,3.238,3.145,3.036,2.913,2.784,2.657,2.539,2.438,2.355,2.293,2.249,2.217,2.191,2.169,2.149,2.129,2.11,2.092,2.074,2.056,"",""
27544,"Malaysia","MYS","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",57.4246,58.4008,59.377,60.2692,61.1614,62.0536,62.9458,63.838,64.6358,65.4336,66.2314,67.0292,67.827,68.537,69.247,69.957,70.667,71.377,72.0072,72.6374,73.2676,73.8978,74.528,75.0864,75.6448,76.2032,76.7616,77.32,77.8142,78.3084,78.8026,79.2968,79.791,80.2284,80.6658,81.1032,81.5406,81.978,82.3652,82.7524,83.1396,83.5268,83.914,84.1254,84.3368,84.5482,84.7596,84.971,85.04415,85.11731,85.19046,85.26361,85.33676,85.55077,85.76478,85.97879,"",""
27545,"Malaysia","MYS","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",54.4832,55.3986,56.314,56.9492,57.5844,58.2196,58.8548,59.49,60.05656,60.62313,61.18969,61.75626,62.32282,62.83085,63.33887,63.8469,64.35492,64.86295,65.32157,65.7802,66.23882,66.69745,67.15607,67.57064,67.98521,68.39978,68.81434,69.22891,69.60908,69.98924,70.36941,70.74957,71.12974,71.47561,71.82147,72.16734,72.51321,72.85908,73.17813,73.49718,73.81623,74.13529,74.45434,74.45914,74.46395,74.46875,74.47356,74.47836,74.67647,74.87458,75.07269,75.2708,75.46891,75.73604,76.00317,76.27029,"",""
27701,"North America","NAC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",82.2327307208,80.1162481981,77.9970302231,75.52417276,73.0503682435,70.576723741,68.0921504646,65.6122323043,64.2181314866,62.8313653272,61.4498505885,60.0576375941,58.6643105304,57.0185568984,55.3696867202,53.7176163934,52.0649877423,50.4106848219,50.0726853054,49.7442387303,49.4197616598,49.1079868404,48.8155250738,49.1350456355,49.4595430684,49.7776194129,50.0719766028,50.3451001386,51.5155408853,52.6735995479,53.8511344193,55.0247099577,56.2061040443,54.6226746794,53.0445927726,51.4730224804,49.887593572,48.3035185339,46.7406094173,45.1822663088,43.6260748998,42.0587712717,40.4982149308,39.8691371023,39.2408397477,38.6084976399,37.9537610621,37.2990621013,35.5000477738,33.7076587528,31.9231061403,30.1209273435,28.3178664325,25.5772213548,22.8421369008,20.1095669344,"",""
27702,"North America","NAC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",128.8262233941,124.8449050029,126.8313050219,128.229360646,126.9065355045,126.5381701903,126.5336799506,125.3399063394,128.2968612117,126.5279583015,126.0447525997,123.3209636117,122.08376587,120.769439856,115.2803648398,111.3361373444,108.2675444867,106.1601195092,104.1652186471,100.7869501772,100.9048039616,99.1757173569,95.9274103944,95.1461944306,94.0954596969,93.6477949567,92.558798011,92.1961643894,92.086414889,90.31365118,88.645846308,88.4176241042,86.8362296048,87.5981053717,87.1870707669,86.9893898806,84.835358554,82.9968684585,81.2987895762,81.4121759097,81.0124738773,81.5987107993,81.2983942457,80.8787573002,78.9394542217,78.9449169544,78.6137760278,76.9230974901,76.3899079024,76.573380267,74.6398090323,75.2493800189,77.626,78.014,79.303,"","",""
27703,"North America","NAC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",229.6631966015,223.4309164878,226.327654484,229.7758124068,228.5644721259,229.2688157813,232.6666161558,230.9478252368,236.1334576559,234.8029398274,232.1998373062,227.7266325762,227.7453206557,224.6798518761,216.6773072968,209.965754617,204.0691130522,200.2881045464,196.668212599,192.6639040372,191.7143056585,187.0148392223,179.9831725014,176.4137731291,174.2236775936,174.332988057,173.87318111,171.900382968,171.4927996196,170.0444190732,167.3901508186,165.8245813062,163.6880723166,165.1998820765,163.7296255455,161.823597161,153.2275889491,145.1007735678,141.1962632187,140.4034680585,139.4105256184,139.6310766042,139.5812083631,138.9276572102,135.7883033786,136.9460347103,136.4128043706,133.6652117722,131.9786693833,130.0869949803,127.0799318547,126.8323207897,131.191,131.11,131.771,"","",""
27705,"North America","NAC","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",73.1929252261,73.6755097837,73.5829328575,73.4985654589,73.8243122141,73.9213817073,74.0358536974,74.4247789673,74.2549445061,74.5489501866,74.8436677585,75.1513882632,75.2353173415,75.4437624682,75.9956789973,76.6601854121,76.8757434143,77.2739591408,77.3979540188,77.8758242721,77.5281022073,77.9265482502,78.20948497,78.2406995394,78.3535357969,78.3487934071,78.3557390438,78.4778177964,78.486261249,78.6876831315,78.9833948226,79.0855200873,79.1912107172,79.0010283999,79.1908302674,79.1090795155,79.3021271042,79.5970153198,79.6965420184,79.6254269732,79.5543649146,79.7544730484,79.8446756117,79.9646315753,80.3452382601,80.3552216956,80.535241303,80.8254730345,80.8355595393,81.1262983777,81.2367596599,81.3472240959,81.448674001,81.4642612946,81.4791189695,81.4930284175,"",""
27706,"North America","NAC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",66.7525464327,67.2188419431,67.043089724,66.7675812206,66.9700696933,66.9829979983,66.8954377162,67.18160896,66.294023996,67.0254283043,67.3125577297,67.6111068713,67.6015004286,67.8008848628,68.3506138152,68.9173133768,69.2186704615,69.6128808091,69.7305985203,70.1304235948,70.1584884361,70.5607472401,70.9490737743,71.1679715985,71.2908840221,71.2928713117,71.4029288363,71.6116890798,71.6184518252,71.9211088746,72.0491131227,72.2520637902,72.5474645409,72.4507714579,72.6549766916,72.7579615392,73.3346527892,73.8093254226,74.0146581666,74.1278514587,74.3569734378,74.5668364757,74.6765754228,74.7867439186,75.2770007291,75.2969264911,75.476704173,75.7767565939,75.8870003236,76.2777646815,76.4883664519,76.6088483046,76.7163484858,76.7406155737,76.7638379065,76.7858026366,"",""
27707,"North America","NAC","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN",3.668391139,3.6322436239,3.4813235994,3.3457097545,3.2147789493,2.9319156851,2.7236417172,2.5551450566,2.4565150667,2.4442221156,2.4584801516,2.2538195705,2.0070574797,1.880087196,1.8351994446,1.7790344859,1.7438601258,1.7891896605,1.7608109875,1.8025268271,1.8293857285,1.8005990531,1.8134953906,1.7868976812,1.7906092615,1.8263678199,1.8210252833,1.8524668582,1.9080784101,1.9889193655,2.0551252296,2.0251289962,2.0114215551,1.9866981846,1.9675114127,1.9434308392,1.9368970679,1.9282137516,1.9514899521,1.9572702046,1.9989989261,1.9775784521,1.9701167678,1.9953571248,1.9989555391,2.0049449349,2.0554466591,2.073502676,2.0324868219,1.9681890817,1.900166837,1.865697188,1.8535421383,1.830118751,1.8359511977,1.8184858175,"",""
27708,"North America","NAC","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",78.5022713079,78.6759984603,78.8498150141,78.9887249883,79.1279353895,79.2674853308,79.4078279885,79.5486349408,79.8154503307,80.081581451,80.3471127233,80.6128517069,80.878993103,81.3077098577,81.7365413008,82.1652184955,82.5920789632,83.0185023766,83.2716487035,83.5246786911,83.7786188774,84.0325762503,84.2865022072,84.4230904777,84.5596381508,84.6959309325,84.8326092776,84.9701277981,85.1305315502,85.2922676157,85.4526438364,85.6123021817,85.7713388918,85.9217746228,86.0720205303,86.2218798745,86.3724979907,86.522888848,86.6420239044,86.7610748984,86.8804004305,87.0005301063,87.1205580297,87.2789907171,87.4371233502,87.5950561974,87.7530151105,87.9112740246,88.007107882,88.1032923746,88.1994826262,88.2951895762,88.391612344,88.5289548466,88.6658715783,88.8019269787,"",""
27709,"North America","NAC","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",64.3575223262,64.4207311025,64.4834415872,64.4471321841,64.4114658266,64.3767427213,64.3447265849,64.3140506313,64.6807181933,65.0458123131,65.4094686023,65.7724185843,66.1358582114,66.8365608105,67.537242729,68.2375127095,68.9361411324,69.6338151619,70.1893123649,70.7445297769,71.3009348718,71.8564537507,72.4117244277,72.6907760564,72.9698688194,73.2488439015,73.5285308708,73.8099688345,74.1182183363,74.4286512786,74.7365505695,75.0430519243,75.3481059607,75.8533084367,76.3582686654,76.862852781,77.3690972217,77.8751631482,78.1667645414,78.4583418684,78.7504001285,79.043974566,79.3374641676,79.56763065,79.7972761454,80.026482232,80.2555476148,80.4850317653,80.6546629079,80.82482201,80.9949274546,81.1638183804,81.3338493318,81.5797608424,81.8249780821,82.0687420707,"",""
27865,"Namibia","NAM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",129.7296,130.1508,130.572,130.9932,131.4144,131.8356,132.2568,132.678,133.9416,135.2052,136.4688,137.7324,138.996,138.996,138.996,138.996,138.996,138.996,137.3112,135.6264,133.9416,132.2568,130.572,127.8216,125.0712,122.3208,119.5704,116.82,114.1454,111.4708,108.7962,106.1216,103.447,100.8356,98.2242,95.6128,93.0014,90.39,88.656,86.922,85.188,83.454,81.72,81.3312,80.9424,80.5536,80.1648,79.776,79.776,79.776,79.776,79.776,79.776,78.5882,77.4004,76.2126,"",""
27866,"Namibia","NAM","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",365.862,359.291,352.72,347.636,342.551,337.467,332.383,327.299,321.523,315.747,309.971,304.195,298.419,291.725,285.032,278.338,271.645,264.951,260.979,257.006,253.033,249.061,245.088,240.295,235.501,230.708,225.914,221.121,221.736,222.352,222.968,223.584,224.2,245.548,266.896,288.244,309.593,330.941,358.012,385.084,412.155,439.227,466.299,469.05,471.801,474.552,477.303,480.054,446.664,413.275,379.886,346.496,313.107,298.88,284.653,270.425,"",""
27867,"Namibia","NAM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",442.449,435.048,427.648,421.261,414.874,408.487,402.1,395.713,393.305,390.896,388.487,386.079,383.67,376.755,369.84,362.925,356.01,349.095,345.672,342.249,338.826,335.402,331.979,325.788,319.597,313.407,307.216,301.025,303.513,306.002,308.49,310.978,313.466,333.881,354.296,374.711,395.127,415.542,437.02,458.499,479.978,501.457,522.935,522.403,521.871,521.339,520.807,520.275,495.203,470.132,445.061,419.99,394.919,383.453,371.987,360.521,"",""
27869,"Namibia","NAM","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",49.111,49.715,50.298,50.86,51.404,51.934,52.454,52.971,53.492,54.022,54.571,55.15,55.757,56.387,57.029,57.666,58.273,58.836,59.345,59.801,60.217,60.616,61.02,61.444,61.888,62.357,62.851,63.347,63.813,64.214,64.505,64.638,64.587,64.342,63.9,63.254,62.402,61.391,60.29,59.163,58.079,57.098,56.271,55.651,55.29,55.261,55.626,56.362,57.414,58.721,60.191,61.717,63.196,64.536,65.677,66.579,"",""
27870,"Namibia","NAM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",44.758,45.399,46.032,46.655,47.264,47.848,48.39,48.886,49.337,49.751,50.15,50.566,51.017,51.515,52.055,52.618,53.17,53.682,54.132,54.521,54.864,55.194,55.541,55.923,56.338,56.781,57.239,57.678,58.063,58.366,58.548,58.576,58.444,58.156,57.72,57.139,56.42,55.603,54.745,53.899,53.126,52.479,51.993,51.697,51.621,51.801,52.261,52.97,53.875,54.927,56.059,57.201,58.293,59.283,60.136,60.834,"",""
27871,"Namibia","NAM","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN",6.149,6.167,6.184,6.199,6.216,6.236,6.263,6.301,6.347,6.401,6.459,6.517,6.57,6.613,6.642,6.654,6.647,6.622,6.581,6.524,6.451,6.362,6.259,6.145,6.022,5.893,5.76,5.625,5.491,5.358,5.227,5.098,4.97,4.842,4.715,4.589,4.466,4.345,4.229,4.119,4.018,3.926,3.844,3.773,3.714,3.667,3.635,3.616,3.608,3.606,3.605,3.6,3.586,3.56,3.522,3.473,"",""
27872,"Namibia","NAM","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",42.4477,43.33303,44.21836,44.96556,45.71276,46.45996,47.20716,47.95436,48.77853,49.6027,50.42688,51.25105,52.07523,53.05773,54.04023,55.02273,56.00523,56.98773,57.58554,58.18336,58.78117,59.37898,59.9768,60.72843,61.48005,62.23168,62.98331,63.73494,63.9912,64.24746,64.50372,64.75998,65.01624,63.21182,61.40741,59.60299,57.79858,55.99416,53.59917,51.20418,48.80919,46.41419,44.0192,43.96205,43.90489,43.84774,43.79058,43.73343,47.00892,50.28441,53.55991,56.8354,60.11089,61.59578,63.08067,64.56556,"",""
27873,"Namibia","NAM","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",34.10019,34.97119,35.84219,36.64443,37.44668,38.24892,39.05117,39.85341,40.33888,40.82434,41.30981,41.79528,42.28075,43.16797,44.05518,44.9424,45.82962,46.71684,47.17011,47.62337,48.07664,48.52991,48.98318,49.72924,50.4753,51.22135,51.96741,52.71347,52.73406,52.75466,52.77525,52.79584,52.81644,51.22057,49.62471,48.02884,46.43298,44.83711,43.1041,41.37109,39.63808,37.90507,36.17205,36.41408,36.65611,36.89813,37.14016,37.38218,39.73169,42.08119,44.4307,46.78021,49.12971,50.27921,51.42871,52.57821,"",""
28029,"New Caledonia","NCL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",45.316,45.316,45.316,52.9246,60.5332,68.1418,75.7504,83.359,82.102,80.845,79.588,78.331,77.074,79.1728,81.2716,83.3704,85.4692,87.568,83.1548,78.7416,74.3284,69.9152,65.502,61.202,56.902,52.602,48.302,44.002,42.2564,40.5108,38.7652,37.0196,35.274,31.4858,27.6976,23.9094,20.1212,16.333,16.8542,17.3754,17.8966,18.4178,18.939,19.4374,19.9358,20.4342,20.9326,21.431,20.9884,20.5458,20.1032,19.6606,19.218,19.1884,19.1588,19.1292,"",""
28030,"New Caledonia","NCL","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",273.968,265.783,257.598,250.495,243.392,236.288,229.185,222.082,215.985,209.888,203.791,197.695,191.598,186.213,180.827,175.442,170.057,164.672,159.841,155.011,150.18,145.35,140.519,136.352,132.185,128.019,123.852,119.685,116.287,112.89,109.492,106.095,102.697,100.03,97.363,94.696,92.029,89.361,87.232,85.102,82.972,80.842,78.712,77.037,75.362,73.688,72.013,70.338,68.926,67.514,66.101,64.689,63.277,62.155,61.033,59.91,"",""
28031,"New Caledonia","NCL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",328.026,321.173,314.321,308.187,302.054,295.92,289.787,283.654,278.164,272.675,267.186,261.697,256.208,251.363,246.518,241.673,236.828,231.983,227.607,223.231,218.856,214.48,210.104,206.068,202.032,197.996,193.96,189.925,186.173,182.42,178.668,174.916,171.164,167.792,164.419,161.047,157.674,154.301,151.26,148.219,145.178,142.136,139.095,136.432,133.769,131.105,128.442,125.779,122.838,119.897,116.957,114.016,111.076,108.851,106.627,104.402,"",""
28033,"New Caledonia","NCL","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",61.2,61.6,62,62.5,63,63.5,64,64.5,65,65.5,66,66.5,67,67.5,68,68.5,69,69.5,69.825,70.15,70.475,70.8,70.3,71.2,71.7,72.3,72.7,72.5,73.5,71.8,73.2,74.2,75.2,75.6,73.9,75.8,74.2,74.3,77.5,77,78.8,77.7,79.2,78.6,79.1,78.6,80.2,80.3,80.4,80.5,80.7,79.8,80.4,80.6,80.8,81,"",""
28034,"New Caledonia","NCL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",56.2,56.6,57,57.4,57.8,58.2,58.6,59,59.4,59.8,60.2,60.6,61,61.4,61.8,62.2,62.6,63,62.95,62.9,62.85,62.8,63.7,66.1,64.6,65.4,65.6,66.5,65.6,66.5,67.9,66.7,68.2,67.9,67.6,68.4,69.9,69.3,71.4,70.9,71.7,72.1,71.2,72.1,72.1,71.9,72.9,71.8,72.7,73.6,74.4,73.8,74,74.2,74.5,74.7,"",""
28035,"New Caledonia","NCL","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN",6.278,6.144,6.01,5.8733333333,5.7366666667,5.6,5.385,5.17,4.88,4.59,4.3,4.1757142857,4.0514285714,3.9271428571,3.8028571429,3.6785714286,3.5542857143,3.43,3.426,3.422,3.418,3.64,3.41,3.33,3.17,3,3.17,3.25,3.1,2.97,3.19,3.15,2.99,2.86,2.7,2.59,2.65,2.67,2.55,2.48,2.59,2.43,2.33,2.27,2.18,2.2,2.29,2.2,2.2,2.2,2.17,2.15,2.28,2.26,2.24,2.22,"",""
28036,"New Caledonia","NCL","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS",55.67524,56.88026,58.08528,59.17044,60.2556,61.34076,62.42592,63.51109,64.47098,65.43087,66.39076,67.35065,68.31054,69.16505,70.01955,70.87406,71.72856,72.58307,73.34498,74.10689,74.86881,75.63072,76.39263,77.05286,77.71309,78.37332,79.03355,79.69378,80.24144,80.7891,81.33676,81.88442,82.43207,82.86881,83.30555,83.74229,84.17902,84.61576,84.9688,85.32183,85.67487,86.0279,86.38094,86.66058,86.94022,87.21986,87.4995,87.77914,88.01651,88.25389,88.49126,88.72864,88.96601,89.15556,89.34511,89.53466,"",""
28037,"New Caledonia","NCL","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS",48.74015,49.6642,50.58825,51.44055,52.29285,53.14515,53.99744,54.84974,55.63371,56.41768,57.20165,57.98561,58.76958,59.4796,60.18961,60.89963,61.60965,62.31967,62.96872,63.61778,64.26684,64.91589,65.56495,66.16675,66.76856,67.37036,67.97216,68.57396,69.1295,69.68504,70.24058,70.79612,71.35166,71.85455,72.35744,72.86033,73.36322,73.86611,74.3254,74.78469,75.24398,75.70327,76.16256,76.56909,76.97563,77.38216,77.78869,78.19523,78.65858,79.12193,79.58527,80.04862,80.51197,80.86805,81.22414,81.58023,"",""
28193,"Niger","NER","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",204.6698,205.7354,206.801,206.6586,206.5162,206.3738,206.2314,206.089,207.6874,209.2858,210.8842,212.4826,214.081,215.0928,216.1046,217.1164,218.1282,219.14,219.1124,219.0848,219.0572,219.0296,219.002,219.5776,220.1532,220.7288,221.3044,221.88,221.991,222.102,222.213,222.324,222.435,222.1288,221.8226,221.5164,221.2102,220.904,220.2324,219.5608,218.8892,218.2176,217.546,216.675,215.804,214.933,214.062,213.191,212.25,211.309,210.368,209.427,208.486,206.045,203.604,201.163,"",""
28194,"Niger","NER","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE",482.707,480.579,478.452,476.679,474.906,473.134,471.361,469.589,465.451,461.314,457.176,453.039,448.901,441.946,434.99,428.035,421.079,414.124,404.487,394.85,385.213,375.576,365.938,354.652,343.365,332.078,320.791,309.504,304.149,298.795,293.441,288.086,282.732,282.36,281.989,281.617,281.246,280.874,280.077,279.28,278.483,277.686,276.889,273.934,270.978,268.023,265.067,262.112,259.095,256.079,253.062,250.045,247.029,242.99,238.951,234.912,"",""
28195,"Niger","NER","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA",525.697,523.658,521.62,518.95,516.281,513.612,510.943,508.274,505.328,502.383,499.438,496.493,493.548,486.573,479.598,472.623,465.648,458.674,447.984,437.294,426.604,415.915,405.225,393.311,381.398,369.484,357.571,345.657,339.944,334.23,328.516,322.802,317.088,315.58,314.072,312.563,311.055,309.547,308.086,306.626,305.165,303.705,302.244,299.912,297.58,295.248,292.916,290.584,287.543,284.503,281.462,278.422,275.382,271.341,267.301,263.26,"",""
28197,"Niger","NER","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",35.471,35.562,35.646,35.724,35.796,35.865,35.935,36.013,36.107,36.22,36.358,36.521,36.709,36.925,37.171,37.456,37.789,38.173,38.601,39.068,39.558,40.052,40.536,41,41.444,41.871,42.293,42.728,43.19,43.685,44.217,44.79,45.394,46.023,46.669,47.322,47.972,48.613,49.243,49.861,50.473,51.088,51.717,52.369,53.046,53.756,54.505,55.285,56.083,56.885,57.668,58.406,59.084,59.692,60.227,60.695,"",""
